SystemCode;Sum;EDNo;EDDate;EDAuthor;Priority;TransKind;AccDocDate;AccDocNo;PayerName;PayerBIC;PayerCorrespAcc;PayeeName;PayeeBIC;PayeeCorrespAcc;Purpose
02;17;212;2023-08-17;4583001999;1;01;1994-01-20;30;ВЛАДИМИРСКОЕ ОТДЕЛЕНИЕ №8611 ПАО СБЕРБАНК;041708602;30101810000000000602;СПБФ АО БАНК "СНГБ";044030879;30101810440300000879;Назначение платежа? Например, порядковый номер ED101 = 212
02;30;213;2023-08-17;4583001999;1;01;2008-07-23;99;Избирательная комиссия Камчатского края;230000770;40301810700000000004;ООО "НОВОКИБ";043209770;30101810900000000770;Назначение платежа? Например, порядковый номер ED101 = 213
02;40;214;2023-08-17;4583001999;1;01;1994-02-17;30;Ф-Л БАНКА ГПБ (АО) "СЕВЕРО-ЗАПАДНЫЙ";044030827;30101810200000000827;ФИЛИАЛ "РОСТОВСКИЙ" АО "ОТП БАНК";046014327;30101810660140000327;Назначение платежа? Например, порядковый номер ED101 = 214
02;36;215;2023-08-17;4583001999;1;01;2017-07-17;30;ФИЛИАЛ "САМАРСКИЙ" АО "ОТП БАНК";043601707;30101810722023601707;Ф-Л СЕВЕРО-ЗАПАДНЫЙ ПАО БАНК "ФК ОТКРЫТИЕ";044030795;30101810540300000795;Назначение платежа? Например, порядковый номер ED101 = 215
02;92;216;2023-08-17;4583001999;1;01;1994-01-20;20;"БАНК ЗАРЕЧЬЕ" (АО);049205844;30101810900000000772;ООО КБЭР "БАНК КАЗАНИ";049205772;30101810100000000844;Назначение платежа? Например, порядковый номер ED101 = 216
02;69;217;2023-08-17;4583001999;1;01;1994-01-20;30;Ф-Л БАНКА ГПБ (АО) В Г. ТОМСКЕ;046902758;30101810800000000758;КУ ОАО "СМОЛ БАНК"-ГК "АСВ";046614754;30101810700000000754;Назначение платежа? Например, порядковый номер ED101 = 217
02;05;218;2023-08-17;4583001999;1;01;2009-04-23;30;Ф-Л БАНКА ГПБ (АО) "ДАЛЬНЕВОСТОЧНЫЙ";040507886;30101810105070000886;АО "КОММЕРЦБАНК (ЕВРАЗИЯ)";044525105;30101810300000000105;Назначение платежа? Например, порядковый номер ED101 = 218
02;14;219;2023-08-17;4583001999;1;01;1994-01-20;20;АО УКБ "БЕЛГОРОДСОЦБАНК";041403701;30101810100000000701;ПАО АКБ "АВАНГАРД";044525201;30101810000000000201;Назначение платежа? Например, порядковый номер ED101 = 219
02;45;220;2023-08-17;4583001999;1;01;2001-07-13;20;КБ "Москоммерцбанк" (АО);044525951;30101810045250000951;Ф-Л ЗАПАДНО-СИБИРСКИЙ ПАО БАНКА "ФК ОТКРЫТИЕ";047162812;30101810465777100812;Назначение платежа? Например, порядковый номер ED101 = 220
02;45;221;2023-08-17;4583001999;1;01;1995-08-25;20;АО "Яндекс Банк";044525677;30101810345250000677;ПАО "ДОНКОМБАНК";046015804;30101810000000000804;Назначение платежа? Например, порядковый номер ED101 = 221
02;45;222;2023-08-17;4583001999;1;01;2022-01-18;20;ООО РНКО "ЮСиЭс";044525050;30103810745374525050;Ф-Л БАНКА ГПБ (АО) В Г. СУРГУТЕ;047144721;30101810400000000721;Назначение платежа? Например, порядковый номер ED101 = 222
02;70;223;2023-08-17;4583001999;1;01;2000-01-01;99;Избирательная комиссия Тульской области;270000017;40301810700000000001;КУ КБ "АНТАЛБАНК" ООО - ГК "АСВ";044525621;30101810045250000621;Назначение платежа? Например, порядковый номер ED101 = 223
02;07;224;2023-08-17;4583001999;1;01;1994-01-20;20;ООО "РУСБС";040715725;30101810107150000725;КБ "Долинск" (АО);046401727;30101810300000000727;Назначение платежа? Например, порядковый номер ED101 = 224
02;29;225;2023-08-17;4583001999;1;01;1994-01-20;20;ООО банк "Элита";042908762;30101810500000000762;"Хайс" Филиал АО КБ "Модульбанк";045004864;30101810350040000864;Назначение платежа? Например, порядковый номер ED101 = 225
02;22;226;2023-08-17;4583001999;1;01;1999-09-17;30;Приволжский ф-л ПАО "Промсвязьбанк";042202803;30101810700000000803;Филиал "СДМ-Банк" (ПАО) в г. Нижний Новгород;042202745;30101810800000000745;Назначение платежа? Например, порядковый номер ED101 = 226
02;32;227;2023-08-17;4583001999;1;01;2007-03-29;30;Ф-Л БАНКА ГПБ (АО) В Г.КЕМЕРОВО;043207748;30101810200000000748;ПАО "МЕТКОМБАНК";046577881;30101810500000000881;Назначение платежа? Например, порядковый номер ED101 = 227
02;05;228;2023-08-17;4583001999;1;01;2000-06-30;30;ФИЛИАЛ ББР БАНКА (АО), Г. ВЛАДИВОСТОК;040507867;30101810000000000867;КУ ПАО КБ "ЕВРОКОММЕРЦ" - ГК "АСВ";044525306;30101810645250000306;Назначение платежа? Например, порядковый номер ED101 = 228
02;22;229;2023-08-17;4583001999;1;01;1998-11-13;30;Филиал Банка ВТБ (ПАО) в г. Нижнем Новгороде;042202837;30101810200000000837;"БНП ПАРИБА БАНК" АО;044525185;30101810100000000185;Назначение платежа? Например, порядковый номер ED101 = 229
02;45;230;2023-08-17;4583001999;1;01;2017-02-06;90;КУ ООО КБ "АЙМАНИБАНК" - ГК "АСВ";044525586;30101810245250000586;НОВОСИБИРСКИЙ ФИЛИАЛ ООО "БАНК БКФ";045004833;30101810750040000833;Назначение платежа? Например, порядковый номер ED101 = 230
02;40;231;2023-08-17;4583001999;1;01;2008-09-22;30;САНКТ-ПЕТЕРБУРГСКИЙ ФИЛИАЛ ООО "БАНК БКФ";044030874;30101810800000000874;ПАО Банк Синара;046577756;30101810800000000756;Назначение платежа? Например, порядковый номер ED101 = 231
02;65;232;2023-08-17;4583001999;1;01;1994-01-20;20;АО "ВУЗ-БАНК";046577781;30101810600000000781;ООО КБ "УРАЛФИНАНС";046577993;30101810100000000993;Назначение платежа? Например, порядковый номер ED101 = 232
02;82;233;2023-08-17;4583001999;1;01;2000-01-01;99;Избирательная комиссия Республики Дагестан;282000048;40301810200000000150;Избирательная комиссия Липецкой области;242000073;40301810400000000001;Назначение платежа? Например, порядковый номер ED101 = 233
02;22;234;2023-08-17;4583001999;1;01;2006-05-18;30;Поволжский филиал АО "Райффайзенбанк";042202847;30101810300000000847;ЦИК РМ;289000040;40202810700000000001;Назначение платежа? Например, порядковый номер ED101 = 234
02;99;235;2023-08-17;4583001999;1;01;1998-04-14;99;избирательная комиссия Еврейской автономной области;299000020;40301810700000000083;КУ АКБ "ИнтрастБанк" (ОАО) - ГК "АСВ";044525154;30101810745250000154;Назначение платежа? Например, порядковый номер ED101 = 235
02;03;236;2023-08-17;4583001999;1;01;1994-01-20;20;АО "КУБАНЬТОРГБАНК";040349718;30101810900000000718;"Муниципальный Камчатпрофитбанк" (АО);043002717;30101810100000000717;Назначение платежа? Например, порядковый номер ED101 = 236
02;28;237;2023-08-17;4583001999;1;01;1999-03-05;30;филиал "ОРБИТА" АО "Банк "Торжок";042809903;30101810900000000903;"Северный Народный Банк" (АО) Ф-л в г. Ухта;048717785;30101810000000000785;Назначение платежа? Например, порядковый номер ED101 = 237
02;45;238;2023-08-17;4583001999;1;01;2011-12-29;52;УФК по г. Москве;044588101;40116810300000010007;ФИЛИАЛ АКБ "ФОРА-БАНК" (АО) В Г. СТАВРОПОЛЬ;040702793;30101810007020000793;Назначение платежа? Например, порядковый номер ED101 = 238
02;47;239;2023-08-17;4583001999;1;01;2011-11-17;52;УФК по Мурманской области;044782100;40116810900000010010;ИЗБИРКОМ РТ;293000016;40202810300000000002;Назначение платежа? Например, порядковый номер ED101 = 239
02;6000;240;2023-08-17;4583001999;1;01;1994-01-20;20;ПАО КБ "СЕЛЬМАШБАНК";044584101;30101810400000000860;Межрегиональное операционное УФК;046015860;40116810540800000008;Назначение платежа? Например, порядковый номер ED101 = 240
02;40;241;2023-08-17;4583001999;1;01;2014-04-01;30;ФИЛИАЛ ООО КБ "РОСТФИНАНС" В САНКТ-ПЕТЕРБУРГЕ;044030733;30101810340300000733;Ф-Л АКБ "ФОРА-БАНК" (АО) В Г.РОСТОВ-НА-ДОНУ;046015051;30101810460150000051;Назначение платежа? Например, порядковый номер ED101 = 241
02;45;242;2023-08-17;4583001999;1;01;1994-05-10;20;КБ "ЛОКО-Банк" (АО);044525161;30101810945250000161;СФ АО БАНК "СНГБ";047144778;30101810165777100778;Назначение платежа? Например, порядковый номер ED101 = 242
02;71;243;2023-08-17;4583001999;1;01;1996-01-25;30;ТФ АО БАНК "СНГБ";047102870;30101810500000000870;КАЛУЖСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";042908780;30101810100000000780;Назначение платежа? Например, порядковый номер ED101 = 243
02;07;244;2023-08-17;4583001999;1;01;2000-10-27;30;СТАВРОПОЛЬСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";040702701;30101810200000000701;Севастопольская городская избирательная комиссия;267000017;40301810967110000001;Назначение платежа? Например, порядковый номер ED101 = 244
02;46;245;2023-08-17;4583001999;1;01;2010-12-31;52;УФК по Московской области;044697100;40116810946970010001;Филиал "Тульский" ООО КБ "АРЕСБАНК";047003792;30101810300000000792;Назначение платежа? Например, порядковый номер ED101 = 245
02;45;246;2023-08-17;4583001999;1;01;2015-08-11;90;КУ АО КОМСОЦБАНК "БУМЕРАНГ"-ГК "АСВ";041946748;30101810500000000748;ФИЛИАЛ БАНКА ВТБ (ПАО) В Г.КРАСНОЯРСКЕ;040407777;30101810200000000777;Назначение платежа? Например, порядковый номер ED101 = 246
02;45;247;2023-08-17;4583001999;1;01;1994-05-10;20;АО "ОТП Банк";044525311;30101810000000000311;МОРСКОЙ БАНК (АО);044525095;30101810545250000095;Назначение платежа? Например, порядковый номер ED101 = 247
02;50;248;2023-08-17;4583001999;1;01;1994-01-20;20;АО "БАНК АКЦЕПТ";045004815;30101810200000000815;АО АИКБ "ЕНИСЕЙСКИЙ ОБЪЕДИНЕННЫЙ БАНК";040407523;30101810650040000523;Назначение платежа? Например, порядковый номер ED101 = 248
02;40;249;2023-08-17;4583001999;1;01;1995-01-26;20;АО "СИТИ ИНВЕСТ БАНК";044030702;30101810600000000702;НКО ЦК РДК (АО);044525053;30103810145250000053;Назначение платежа? Например, порядковый номер ED101 = 249
02;05;250;2023-08-17;4583001999;1;01;2002-04-26;30;ПРИМОРСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";040507861;30101810200000000861;Ф-Л БАНКА ГПБ (АО) "ВОСТОЧНО-СИБИРСКИЙ";040407877;30101810100000000877;Назначение платежа? Например, порядковый номер ED101 = 250
02;04;251;2023-08-17;4583001999;1;01;2002-01-09;30;КРАСНОЯРСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";040407923;30101810300000000923;Ф-Л БАНКА ГПБ (АО) "ЗАПАДНО-УРАЛЬСКИЙ";045773808;30101810200000000808;Назначение платежа? Например, порядковый номер ED101 = 251
02;95;252;2023-08-17;4583001999;1;01;1994-01-20;20;ООО "ХАКАССКИЙ МУНИЦИПАЛЬНЫЙ БАНК";049514745;30101810900000000745;ЮЖНЫЙ ФИЛИАЛ АО "РАЙФФАЙЗЕНБАНК";040349556;30101810900000000556;Назначение платежа? Например, порядковый номер ED101 = 252
02;81;253;2023-08-17;4583001999;1;01;2005-12-29;30;Ф-л Азиатско-Тихоокеанский Банк АО г.Улан-Удэ;048142744;30101810700000000744;КБ "СИСТЕМА" ООО;044525494;30101810600000000494;Назначение платежа? Например, порядковый номер ED101 = 253
02;45;254;2023-08-17;4583001999;1;01;2003-01-30;20;АО Банк "Национальный стандарт";044525498;30101810045250000498;РНКО "ИНЭКО" (ООО);042406807;30103810124060000807;Назначение платежа? Например, порядковый номер ED101 = 254
02;71;255;2023-08-17;4583001999;1;01;2015-07-24;90;КУ ОАО "СИБНЕФТЕБАНК" - ГК "АСВ";047102861;30101810700000000861;КУ БАНК СБРР (ООО) - ГК "АСВ";047102804;30101810000000000804;Назначение платежа? Например, порядковый номер ED101 = 255
02;71;256;2023-08-17;4583001999;1;01;2015-02-27;90;КУ ЗАО "ТЮМЕНЬАГРОПРОМБАНК"-ГК "АСВ";047102885;30101810100000000885;Ф-Л СЕВЕРО-КАВКАЗСКИЙ ПАО БАНК "ФК ОТКРЫТИЕ";048327780;30101810083270000780;Назначение платежа? Например, порядковый номер ED101 = 256
02;45;257;2023-08-17;4583001999;1;01;2016-06-27;20;АО "Банк ДОМ.РФ";044525266;30101810345250000266;АО "ЭКОНОМБАНК";046311722;30101810100000000722;Назначение платежа? Например, порядковый номер ED101 = 257
02;40;258;2023-08-17;4583001999;1;01;1994-01-20;20;Таврический Банк (АО);044030877;30101810700000000877;АО "СЭБ БАНК";044030747;30101810500000000747;Назначение платежа? Например, порядковый номер ED101 = 258
02;40;259;2023-08-17;4583001999;1;01;1994-01-20;20;ООО БАНК ОРАНЖЕВЫЙ;044030904;30101810000000000904;КУ ЗАО "МАБ" - ГК "АСВ";044525832;30101810000000000832;Назначение платежа? Например, порядковый номер ED101 = 259
02;45;260;2023-08-17;4583001999;1;01;2015-05-08;90;КУ СБ БАНК (ООО) - ГК "АСВ";044525921;30101810745250000921;КУ ОАО "УРАЛЬСКИЙ ТРАСТОВЫЙ БАНК" - ГК "АСВ";049401869;30101810200000000869;Назначение платежа? Например, порядковый номер ED101 = 260
02;45;261;2023-08-17;4583001999;1;01;2015-01-22;90;КУ БАНК-Т (ОАО) - ГК "АСВ";044525436;30101810845250000436;КУ КБ СССБ (ООО) - ГК "АСВ";044525146;30101810245250000146;Назначение платежа? Например, порядковый номер ED101 = 261
02;45;262;2023-08-17;4583001999;1;01;2017-05-03;90;КУ ООО КБ "НКБ" - ГК "АСВ";044525179;30101810445250000179;КУ ЗАО "М БАНК" - ГК "АСВ";044525241;30101810645250000241;Назначение платежа? Например, порядковый номер ED101 = 262
02;45;263;2023-08-17;4583001999;1;01;2016-10-06;90;КУ ОАО БАНК "МБФИ" - ГК "АСВ";044525536;30101810745250000536;КУ "РИАБАНК" (АО) - ГК "АСВ";044525538;30101810345250000538;Назначение платежа? Например, порядковый номер ED101 = 263
02;45;264;2023-08-17;4583001999;1;01;2016-08-30;90;КУ АО "СТАРБАНК" - ГК "АСВ";044525760;30101810445250000645;КУ БАНК РСБ 24 (АО) - ГК "АСВ";044525645;30101810045250000760;Назначение платежа? Например, порядковый номер ED101 = 264
02;45;265;2023-08-17;4583001999;1;01;2017-03-15;90;КУ ПАО М2М ПРАЙВЕТ БАНК - ГК "АСВ";044525779;30101810845250000779;КУ ОАО "АБ "ПУШКИНО" - ГК "АСВ";044525287;30101810845250000287;Назначение платежа? Например, порядковый номер ED101 = 265
02;45;266;2023-08-17;4583001999;1;01;2016-11-10;90;КУ БАНК "КРЕДИТ-МОСКВА" (ПАО) - ГК "АСВ";044525501;30101810945250000501;КУ АО "ФИА-БАНК" - ГК "АСВ";043678929;30101810100000000929;Назначение платежа? Например, порядковый номер ED101 = 266
02;36;267;2023-08-17;4583001999;1;01;2016-08-12;90;КУ ООО КБ "ЭЛ БАНК" - ГК "АСВ";043678859;30101810500000000859;КУ АКБ "АКЦИЯ" ОАО - ГК "АСВ";042406707;30101810600000000707;Назначение платежа? Например, порядковый номер ED101 = 267
02;45;268;2023-08-17;4583001999;1;01;2014-02-06;90;КУ ЗАО КБ "УРАЛЛИГА";047501742;30101810000000000742;КУ БАНК "РЕЗЕРВ" (АО);047501751;30101810800000000751;Назначение платежа? Например, порядковый номер ED101 = 268
02;45;269;2023-08-17;4583001999;1;01;2012-01-26;90;КУ ООО "УИК-БАНК";047501843;30101810200000000843;КУ ООО "ВЛАДПРОМБАНК" - ГК "АСВ";041708708;30101810700000000708;Назначение платежа? Например, порядковый номер ED101 = 269
02;57;270;2023-08-17;4583001999;1;01;2014-10-14;90;КОНКУРСНЫЙ УПР. ОАО АКБ "ЭКОПРОМБАНК"-ГК"АСВ";045773707;30101810000000000707;ФИЛИАЛ ПАО "БАНК УРАЛСИБ" В Г.САНКТ-ПЕТЕРБУРГ;044030706;30101810800000000706;Назначение платежа? Например, порядковый номер ED101 = 270
02;45;271;2023-08-17;4583001999;1;01;1994-01-20;20;ООО "СПЕЦСТРОЙБАНК";044525728;30101810045250000728;избирательная комиссия Краснодарского края;203000221;40301810300000000001;Назначение платежа? Например, порядковый номер ED101 = 271
02;08;272;2023-08-17;4583001999;1;01;2000-11-17;30;ФИЛИАЛ "ХАБАРОВСКИЙ" АО "АЛЬФА-БАНК";040813770;30101810800000000770;Ф-Л АО АКБ "НОВИКОМБАНК" В Г.РОСТОВЕ-НА-ДОНУ;046015066;30101810060150000066;Назначение платежа? Например, порядковый номер ED101 = 272
02;60;273;2023-08-17;4583001999;1;01;2017-10-20;30;ФИЛИАЛ ЮЖНЫЙ ПАО БАНКА "ФК ОТКРЫТИЕ";046015061;30101810560150000061;ПАО КБ "ЦЕНТР-ИНВЕСТ";046015762;30101810100000000762;Назначение платежа? Например, порядковый номер ED101 = 273
02;46;274;2023-08-17;4583001999;1;01;2010-12-20;52;УФК по Московской области;044674100;40116810500000010004;ООО РНКО "Платежный конструктор";044030308;30103810245374030308;Назначение платежа? Например, порядковый номер ED101 = 274
02;45;275;2023-08-17;4583001999;1;01;2016-09-20;52;УФК ПО Г. МОСКВЕ;004525988;40102810545370000003;УФК ПО МОСКОВСКОЙ ОБЛАСТИ;004525987;40102810845370000004;Назначение платежа? Например, порядковый номер ED101 = 275
02;40;276;2023-08-17;4583001999;1;01;1997-12-31;52;УФК по г.Санкт-Петербургу;014030106;40102810945370000005;УФК по Ханты-Мансийскому автономному округу-Югре;007162163;40102810245370000007;Назначение платежа? Например, порядковый номер ED101 = 276
02;71;277;2023-08-17;4583001999;1;01;1997-11-28;52;УФК  ПО ЯМАЛО-НЕНЕЦКОМУ АВТОНОМНОМУ ОКРУГУ;007182108;40102810145370000008;УФК по Красноярскому краю;010407105;40102810245370000011;Назначение платежа? Например, порядковый номер ED101 = 277
02;05;278;2023-08-17;4583001999;1;01;1993-06-28;52;УФК по Приморскому краю;010507002;40102810545370000012;УФК по Ставропольскому краю;010702101;40102810345370000013;Назначение платежа? Например, порядковый номер ED101 = 278
02;08;279;2023-08-17;4583001999;1;01;1994-07-06;52;УФК по Хабаровскому краю;010813050;40102810845370000014;УФК по Амурской области;011012100;40102810245370000015;Назначение платежа? Например, порядковый номер ED101 = 279
02;45;280;2023-08-17;4583001999;1;01;2014-12-12;90;КУ ЗАО "СЕВЕРНАЯ КЛИРИНГОВАЯ ПАЛАТА";041117309;30103810400000000309;ООО "БМВ Банк";044525770;30101810145250000770;Назначение платежа? Например, порядковый номер ED101 = 280
02;45;281;2023-08-17;4583001999;1;01;1994-12-09;20;АО "РФК-банк";044525257;30101810545250000257;АО "Тимер Банк";044525567;30101810345250000567;Назначение платежа? Например, порядковый номер ED101 = 281
02;45;282;2023-08-17;4583001999;1;01;2012-09-17;90;Ликвидатор НКО "ЭПС" (ООО);044525313;30103810445250000313;АО КБ "Ситибанк";044525202;30101810300000000202;Назначение платежа? Например, порядковый номер ED101 = 282
02;95;283;2023-08-17;4583001999;1;01;1994-11-15;30;АБАКАНСКОЕ ОТДЕЛЕНИЕ  N8602 ПАО СБЕРБАНК;049514608;30101810500000000608;КРАСН.Ф-Л АО АИКБ "ЕНИСЕЙСК.ОБЪЕД.БАНК";040407853;30101810700000000853;Назначение платежа? Например, порядковый номер ED101 = 283
02;36;284;2023-08-17;4583001999;1;01;1996-08-21;20;АО "КОШЕЛЕВ-БАНК";043601742;30101810236010000742;Ф-Л БАНКА ГПБ (АО) "УРАЛЬСКИЙ";046577411;30101810365770000411;Назначение платежа? Например, порядковый номер ED101 = 284
02;12;285;2023-08-17;4583001999;1;01;2000-01-01;52;УФК по Астраханской области;011203901;40102810445370000017;УФК по Белгородской области;011403102;40102810745370000018;Назначение платежа? Например, порядковый номер ED101 = 285
02;15;286;2023-08-17;4583001999;1;01;1995-02-15;52;УФК по Брянской области;011501101;40102810245370000019;УФК по Волгоградской области;011806101;40102810445370000021;Назначение платежа? Например, порядковый номер ED101 = 286
02;19;287;2023-08-17;4583001999;1;01;2000-01-01;52;УФК ПО ВОЛОГОДСКОЙ ОБЛАСТИ;011909101;40102810445370000022;УФК по Воронежской области;012007084;40102810945370000023;Назначение платежа? Например, порядковый номер ED101 = 287
02;22;288;2023-08-17;4583001999;1;01;1995-07-14;52;УФК по Нижегородской области;012406500;40102810745370000024;УФК по Ивановской области;012202102;40102810645370000025;Назначение платежа? Например, порядковый номер ED101 = 288
02;25;289;2023-08-17;4583001999;1;01;1994-07-15;52;УФК ПО ИРКУТСКОЙ ОБЛАСТИ;012520101;40102810145370000026;УФК по Республике Ингушетия;012618001;40102810345370000027;Назначение платежа? Например, порядковый номер ED101 = 289
02;27;290;2023-08-17;4583001999;1;01;2000-01-01;52;УФК по Калининградской области;012748051;40102810545370000028;УФК по Тверской области;012809106;40102810545370000029;Назначение платежа? Например, порядковый номер ED101 = 290
02;29;291;2023-08-17;4583001999;1;01;2000-01-01;52;УФК по Калужской области;012908002;40102810045370000030;УФК по Камчатскому краю;013002402;40102810945370000031;Назначение платежа? Например, порядковый номер ED101 = 291
02;33;292;2023-08-17;4583001999;1;01;2000-01-01;52;УФК по Кировской области;013304182;40102810345370000033;УФК ПО КОСТРОМСКОЙ ОБЛАСТИ;013469126;40102810945370000034;Назначение платежа? Например, порядковый номер ED101 = 292
02;35;293;2023-08-17;4583001999;1;01;2014-04-10;52;УФК по Республике Крым;013510002;40102810645370000035;УФК по Самарской области;013601205;40102810545370000036;Назначение платежа? Например, порядковый номер ED101 = 293
02;37;294;2023-08-17;4583001999;1;01;2000-01-01;52;УФК по Курганской области;013735150;40102810345370000037;УФК ПО КУРСКОЙ ОБЛАСТИ;013807906;40102810545370000038;Назначение платежа? Например, порядковый номер ED101 = 294
02;42;295;2023-08-17;4583001999;1;01;2000-01-01;52;УФК ПО ЛИПЕЦКОЙ ОБЛАСТИ;014206212;40102810945370000039;УФК по Магаданской области;014442501;40102810945370000040;Назначение платежа? Например, порядковый номер ED101 = 295
02;47;296;2023-08-17;4583001999;1;01;2000-01-01;52;УФК по Мурманской области;014705901;40102810745370000041;УФК ПО НОВГОРОДСКОЙ ОБЛАСТИ;014959900;40102810145370000042;Назначение платежа? Например, порядковый номер ED101 = 296
02;50;297;2023-08-17;4583001999;1;01;2009-12-18;52;УФК по Новосибирской области;015004950;40102810445370000043;УФК по Омской области;015209001;40102810245370000044;Назначение платежа? Например, порядковый номер ED101 = 297
02;53;298;2023-08-17;4583001999;1;01;2000-01-01;52;УФК по Оренбургской области;015354008;40102810545370000045;УФК по Орловской области;015402901;40102810545370000046;Назначение платежа? Например, порядковый номер ED101 = 298
02;56;299;2023-08-17;4583001999;1;01;1994-03-17;52;УФК по Пензенской области;015655003;40102810045370000047;НКО "ПЛАТЕЖИ И РАСЧЕТЫ" (АО);043601592;30103810300000000592;Назначение платежа? Например, порядковый номер ED101 = 299
02;57;300;2023-08-17;4583001999;1;01;1999-10-04;52;УФК по Пермскому краю;015773997;40102810145370000048;УФК по Псковской области;015805002;40102810145370000049;Назначение платежа? Например, порядковый номер ED101 = 300
02;60;301;2023-08-17;4583001999;1;01;1994-05-11;52;УФК по Ростовской области;016015102;40102810845370000050;УФК по Рязанской области;016126031;40102810345370000051;Назначение платежа? Например, порядковый номер ED101 = 301
02;63;302;2023-08-17;4583001999;1;01;1998-01-01;52;УФК по Саратовской области;016311121;40102810845370000052;УФК по Сахалинской области;016401800;40102810845370000053;Назначение платежа? Например, порядковый номер ED101 = 302
02;66;303;2023-08-17;4583001999;1;01;2000-01-01;52;УФК по Смоленской области;016614901;40102810445370000055;УФК по г. Севастополю;016711001;40102810045370000056;Назначение платежа? Например, порядковый номер ED101 = 303
02;68;304;2023-08-17;4583001999;1;01;2000-01-01;52;УФК по Тамбовской области;016850200;40102810645370000057;УФК по Томской области;016902004;40102810245370000058;Назначение платежа? Например, порядковый номер ED101 = 304
02;70;305;2023-08-17;4583001999;1;01;2000-01-01;52;УФК по Тульской области;017003983;40102810445370000059;УФК ПО ТЮМЕНСКОЙ ОБЛАСТИ;017102101;40102810945370000060;Назначение платежа? Например, порядковый номер ED101 = 305
02;73;306;2023-08-17;4583001999;1;01;1994-05-05;52;УФК по Ульяновской области;017308101;40102810645370000061;УФК по Челябинской области;017501500;40102810645370000062;Назначение платежа? Например, порядковый номер ED101 = 306
02;76;307;2023-08-17;4583001999;1;01;2008-12-29;52;УФК по Забайкальскому краю;017601329;40102810945370000063;"Северный Народный Банк" (АО);048702781;30101810000000000781;Назначение платежа? Например, порядковый номер ED101 = 307
02;36;308;2023-08-17;4583001999;1;01;2000-11-13;30;САМАРСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";043601978;30101810900000000978;УФК ПО ЧУКОТСКОМУ АВТОНОМНОМУ ОКРУГУ;017719101;40102810745370000064;Назначение платежа? Например, порядковый номер ED101 = 308
02;78;309;2023-08-17;4583001999;1;01;2000-01-01;52;УФК по Ярославской области;017888102;40102810245370000065;УФК по Республике Адыгея;017908101;40102810145370000066;Назначение платежа? Например, порядковый номер ED101 = 309
02;80;310;2023-08-17;4583001999;1;01;2000-01-01;52;УФК по Республике Башкортостан;018073401;40102810045370000067;УФК по Республике Бурятия;018142016;40102810545370000068;Назначение платежа? Например, порядковый номер ED101 = 310
02;82;311;2023-08-17;4583001999;1;01;2000-01-01;52;УФК по Республике Дагестан;018209001;40102810945370000069;УФК  по Республике Алтай;018405033;40102810045370000071;Назначение платежа? Например, порядковый номер ED101 = 311
02;85;312;2023-08-17;4583001999;1;01;1995-04-04;52;УФК по Республике Калмыкия;018602104;40102810245370000072;УФК по Республике Карелия;018580010;40102810945370000073;Назначение платежа? Например, порядковый номер ED101 = 312
02;87;313;2023-08-17;4583001999;1;01;1996-01-01;52;УФК по Республике Коми;018702501;40102810245370000074;УФК по Республике Марий Эл;018860003;40102810545370000075;Назначение платежа? Например, порядковый номер ED101 = 313
02;89;314;2023-08-17;4583001999;1;01;1994-07-06;52;УФК по Республике Мордовия;018952501;40102810345370000076;УФК по Республике Северная Осетия - Алания;019033100;40102810945370000077;Назначение платежа? Например, порядковый номер ED101 = 314
02;26;315;2023-08-17;4583001999;1;01;2000-01-01;99;Избирательная комиссия Республики Ингушетия;226000017;40301810100000000032;КУ ПАО "УРАЛТРАНСБАНК" - ГК "АСВ";046577406;30101810765770000406;Назначение платежа? Например, порядковый номер ED101 = 315
02;45;316;2023-08-17;4583001999;1;01;2019-04-22;20;ООО "Вайлдберриз Банк";044525450;30101810245250000450;УФК по Карачаево-Черкесской Республике;019133001;40102810245370000078;Назначение платежа? Например, порядковый номер ED101 = 316
02;92;317;2023-08-17;4583001999;1;01;1999-01-12;52;УФК по Республике Татарстан;019205400;40102810445370000079;УФК по Удмуртской Республике;019401100;40102810545370000081;Назначение платежа? Например, порядковый номер ED101 = 317
02;95;318;2023-08-17;4583001999;1;01;1994-07-15;52;УФК по Республике Хакасия;019514901;40102810845370000082;УФК по Чеченской Республике;019690001;40102810945370000083;Назначение платежа? Например, порядковый номер ED101 = 318
02;97;319;2023-08-17;4583001999;1;01;1991-04-05;52;УФК по Чувашской Республике;019706900;40102810945370000084;УФК по Республике Саха (Якутия);019805001;40102810345370000085;Назначение платежа? Например, порядковый номер ED101 = 319
02;99;320;2023-08-17;4583001999;1;01;1994-11-29;52;УФК по Еврейской автономной области;019923923;40102810445370000086;УФК по Архангельской области и Ненецкому автономному округу;011117401;40102810045370000016;Назначение платежа? Например, порядковый номер ED101 = 320
02;03;321;2023-08-17;4583001999;1;01;1994-06-30;52;УФК по Краснодарскому краю;010349101;40102810945370000010;ООО "Банк БКФ";044525215;30101810545250000215;Назначение платежа? Например, порядковый номер ED101 = 321
